profile_id,rank,rating,steam_id,icon,name,clan,country,previous_rating,highest_rating,streak,lowest_streak,highest_streak,games,wins,losses,drops,last_match_time,Timestamp
199325,1,2813,76561198449406083,,[aM] Hera,,CA,2802,2838,1,-6,36,3615,2554,1061,30,1682178714,2023-04-23 21:14:13.872386
196240,2,2780,76561197984749679,,GL.TheViper,,NO,2779,2813,5,-9,22,1618,1067,551,4,1682202659,2023-04-23 21:14:13.872386
208393,3,2718,76561198027378107,,[aM] Nicov,,AR,2707,2730,4,-5,22,1514,1098,416,8,1682049949,2023-04-23 21:14:13.872386
2644601,4,2694,76561199057707367,,__TheMbL__,,NO,2686,2694,6,-5,39,1020,768,252,9,1681137456,2023-04-23 21:14:13.872386
1862892,5,2688,76561199032160044,,Modri,,SI,2673,2688,8,-6,24,677,420,257,2,1682178569,2023-04-23 21:14:13.872386
251265,6,2671,76561197996386232,,[aM]MbL40C,,NO,2661,2751,12,-9,23,4341,3019,1322,96,1682260014,2023-04-23 21:14:13.872386
197964,7,2669,76561198179087382,,Yo,WWP,CN,2680,2799,-1,-7,15,2302,1459,843,22,1682178714,2023-04-23 21:14:13.872386
4422938,8,2660,76561199118807671,,___MbL___,,NO,2648,2676,1,-10,73,513,394,119,4,1681560208,2023-04-23 21:14:13.872386
9473909,9,2656,76561199240324201,,Kalashnicov,,AR,2716,2716,2,-7,60,523,366,157,5,1680919031,2023-04-23 21:14:13.872386
271202,10,2648,76561198000635167,,SalzZ_Vinchester,,RU,2645,2742,7,-6,18,1479,1024,455,7,1682071967,2023-04-23 21:14:13.872386
199170,11,2639,76561197992981071,,CDUB.dogao,,BR,2635,2642,4,-5,32,1735,1289,446,17,1681318351,2023-04-23 21:14:13.872386
212721,12,2637,76561198116921964,,mYi.Sitaux,FrCo,FR,2621,2711,5,-5,29,1126,775,351,6,1681866817,2023-04-23 21:14:13.872386
4351237,13,2634,76561199114437308,,mYi.Sitaux,FrCo,FR,2619,2634,8,-4,40,316,240,76,1,1681527389,2023-04-23 21:14:13.872386
666976,14,2630,76561198275359848,,_Barles_,,PL,2645,2697,-2,-7,12,2634,1659,975,12,1682178569,2023-04-23 21:14:13.872386
582058,15,2622,76561198032611326,,[aM] Hearttt,,PE,2608,2732,1,-7,14,2448,1503,945,20,1682228436,2023-04-23 21:14:13.872386
3209724,16,2612,76561198410119452,,Arabia Player,,CA,2626,2626,-1,-3,45,250,197,53,0,1682123008,2023-04-23 21:14:13.872386
506898,17,2593,76561198362219694,,[aM] Liereyy,,AT,2612,2659,-1,-6,16,1039,699,340,9,1682167488,2023-04-23 21:14:13.872386
1486575,18,2586,76561199021127843,,CDUB.doguinhoCaRaMeLo_xD_br_2k,,BR,2598,2632,-1,-6,20,1500,1085,415,6,1682136233,2023-04-23 21:14:13.872386
579679,19,2579,76561198425688505,,Fox.Margougou,SINGE,FR,2560,2579,5,-7,12,1710,964,746,16,1682215382,2023-04-23 21:14:13.872386
614315,20,2552,76561198135964589,,slam,,CA,2566,2579,-1,-8,14,3589,2150,1439,17,1682228436,2023-04-23 21:14:13.872386
208611,21,2552,76561198325239137,,Villese,,FI,2577,2740,-2,-7,19,2832,1856,976,13,1682257827,2023-04-23 21:14:13.872386
4620061,22,2540,76561199124381546,,Phantom,,DE,2521,2623,2,-6,27,1953,1194,759,8,1682174366,2023-04-23 21:14:13.872386
11406458,23,2532,76561199406815843,,肥宝宝,,CN,2546,2659,-1,-4,12,305,216,89,1,1682105645,2023-04-23 21:14:13.872386
197388,24,2523,76561198088251629,,GL.TaToH,TaToH,ES,2511,2605,13,-6,32,856,617,239,4,1681750983,2023-04-23 21:14:13.872386
347269,25,2523,76561198364718180,,Gamdom.ACCM | AOEBuilds.com,,VN,2536,2668,1,-7,25,3337,2307,1030,43,1682052909,2023-04-23 21:14:13.872386
256338,26,2522,76561198007187809,,Running,,DE,2541,2560,-2,-8,13,2948,1689,1259,20,1682258474,2023-04-23 21:14:13.872386
1754629,27,2522,76561198807828662,,SalzZ_classicpro,,UA,2512,2541,2,-8,22,1692,1055,637,11,1681646797,2023-04-23 21:14:13.872386
2368761,28,2521,76561199047138712,,Fox.Margougou,FrCo,FR,2502,2574,1,-7,16,1164,674,490,13,1682179311,2023-04-23 21:14:13.872386
2783660,29,2515,76561199062883266,,DS_Sebastian,Biry,UY,2496,2603,4,-7,12,2063,1134,929,23,1682203365,2023-04-23 21:14:13.872386
196310,30,2514,76561198275970890,,[KGB] F1Re,1KGB1,BR,2508,2551,5,-9,28,3558,2454,1104,29,1682039647,2023-04-23 21:14:13.872386
