profile_id,rank,rating,steam_id,icon,name,clan,country,previous_rating,highest_rating,streak,lowest_streak,highest_streak,games,wins,losses,drops,last_match_time,Timestamp
199325,1,2813,76561198449406083,,[aM] Hera,,CA,2802,2838,1,-6,36,3615,2554,1061,30,1682178714,2023-04-24 22:00:27.882508
196240,2,2764,76561197984749679,,GL.TheViper,,NO,2785,2813,-1,-9,22,1620,1068,552,4,1682346568,2023-04-24 22:00:27.882508
582058,3,2688,76561198032611326,,[aM] Hearttt,,PE,2670,2732,1,-7,14,2454,1508,946,20,1682295471,2023-04-24 22:00:27.882508
1862892,4,2688,76561199032160044,,Modri,,SI,2673,2688,8,-6,24,677,420,257,2,1682178569,2023-04-24 22:00:27.882508
197964,5,2669,76561198179087382,,Yo,WWP,CN,2692,2799,-1,-7,15,2308,1463,845,22,1682353416,2023-04-24 22:00:27.882508
4422938,6,2660,76561199118807671,,___MbL___,,NO,2648,2676,1,-10,73,513,394,119,4,1681560208,2023-04-24 22:00:27.882508
199170,7,2659,76561197992981071,,CDUB.dogao,,BR,2658,2659,8,-5,32,1739,1293,446,17,1682364640,2023-04-24 22:00:27.882508
9473909,8,2656,76561199240324201,,Kalashnicov,,AR,2716,2716,2,-7,60,523,366,157,5,1680919031,2023-04-24 22:00:27.882508
208393,9,2653,76561198027378107,,[aM] Nicov,,AR,2675,2730,-1,-5,22,1526,1104,422,8,1682311608,2023-04-24 22:00:27.882508
271202,10,2648,76561198000635167,,SalzZ_Vinchester,,RU,2645,2742,7,-6,18,1479,1024,455,7,1682071967,2023-04-24 22:00:27.882508
212721,11,2637,76561198116921964,,mYi.Sitaux,FrCo,FR,2621,2711,5,-5,29,1126,775,351,6,1681866817,2023-04-24 22:00:27.882508
251265,12,2637,76561197996386232,,[aM]MbL40C,,NO,2653,2751,-2,-9,23,4343,3019,1324,96,1682291218,2023-04-24 22:00:27.882508
2644601,13,2635,76561199057707367,,__TheMbL__,,NO,2694,2694,6,-5,39,1020,768,252,9,1681137456,2023-04-24 22:00:27.882508
4351237,14,2634,76561199114437308,,mYi.Sitaux,FrCo,FR,2619,2634,8,-4,40,316,240,76,1,1681527389,2023-04-24 22:00:27.882508
666976,15,2630,76561198275359848,,_Barles_,,PL,2645,2697,-2,-7,12,2634,1659,975,12,1682178569,2023-04-24 22:00:27.882508
3209724,16,2612,76561198410119452,,Arabia Player,,CA,2626,2626,-1,-3,45,250,197,53,0,1682123008,2023-04-24 22:00:27.882508
506898,17,2593,76561198362219694,,[aM] Liereyy,,AT,2612,2659,-1,-6,16,1039,699,340,9,1682167488,2023-04-24 22:00:27.882508
1486575,18,2586,76561199021127843,,CDUB.doguinhoCaRaMeLo_xD_br_2k,,BR,2598,2632,-1,-6,20,1500,1085,415,6,1682136233,2023-04-24 22:00:27.882508
579679,19,2579,76561198425688505,,Fox.Margougou,SINGE,FR,2560,2579,5,-7,12,1710,964,746,16,1682215382,2023-04-24 22:00:27.882508
347269,20,2576,76561198364718180,,Gamdom.ACCM | AOEBuilds.com,,VN,2571,2668,3,-7,25,3347,2315,1032,43,1682314840,2023-04-24 22:00:27.882508
2783660,21,2560,76561199062883266,,DS_Sebastian,Biry,UY,2537,2603,8,-7,12,2067,1138,929,23,1682353416,2023-04-24 22:00:27.882508
2368761,22,2560,76561199047138712,,Fox.Margougou,FrCo,FR,2547,2574,1,-7,16,1169,677,492,13,1682344375,2023-04-24 22:00:27.882508
614315,23,2552,76561198135964589,,slam,,CA,2566,2579,-1,-8,14,3589,2150,1439,17,1682228436,2023-04-24 22:00:27.882508
208611,24,2552,76561198325239137,,Villese,,FI,2577,2740,-2,-7,19,2832,1856,976,13,1682257827,2023-04-24 22:00:27.882508
4620061,25,2540,76561199124381546,,Phantom,,DE,2521,2623,2,-6,27,1953,1194,759,8,1682174366,2023-04-24 22:00:27.882508
11406458,26,2532,76561199406815843,,肥宝宝,,CN,2546,2659,-1,-4,12,305,216,89,1,1682105645,2023-04-24 22:00:27.882508
256338,27,2530,76561198007187809,,Running,,DE,2517,2560,1,-8,13,2952,1692,1260,20,1682358950,2023-04-24 22:00:27.882508
197388,28,2523,76561198088251629,,GL.TaToH,TaToH,ES,2511,2605,13,-6,32,856,617,239,4,1681750983,2023-04-24 22:00:27.882508
1754629,29,2522,76561198807828662,,SalzZ_classicpro,,UA,2512,2541,2,-8,22,1692,1055,637,11,1681646797,2023-04-24 22:00:27.882508
196310,30,2514,76561198275970890,,[KGB] F1Re,1KGB1,BR,2508,2551,5,-9,28,3558,2454,1104,29,1682039647,2023-04-24 22:00:27.882508
628503,31,2510,76561198036586732,,Valas,,FI,2494,2645,1,-7,16,1982,1153,829,2,1682167392,2023-04-24 22:00:27.882508
265517,32,2506,76561198198305605,,mYi.Daniel,,US,2500,2653,1,-11,10,2607,1356,1251,13,1682289161,2023-04-24 22:00:27.882508
198035,33,2503,76561198044559189,,GL.DauT,DauT,RS,2512,2576,-1,-9,30,2196,1281,915,15,1682348105,2023-04-24 22:00:27.882508
