profile_id,rank,rating,steam_id,icon,name,clan,country,previous_rating,highest_rating,streak,lowest_streak,highest_streak,games,wins,losses,drops,last_match_time,Timestamp
572017,37,2479,76561198426853065,,TheMax,,FI,2462,2537,1,-6,20,1036,688,348,1,1683802703,2023-05-11 22:00:37.139105
254415,38,2473,76561198011417995,,Modri,,SI,2457,2561,2,-8,12,1032,637,395,9,1683487043,2023-05-11 22:00:37.139105
4632681,39,2472,76561198439558568,,Overtaken,,EE,2459,2517,2,-9,17,2485,1346,1139,17,1683820421,2023-05-11 22:00:37.139105
945852,40,2470,76561198075555979,,Lucky Rox,Biry,AR,2457,2470,5,-8,16,1233,701,532,8,1683756972,2023-05-11 22:00:37.139105
10336997,41,2469,76561199326626083,,Kalong亲卫队队长,,HK,2456,2469,1,-5,34,314,208,106,4,1683561850,2023-05-11 22:00:37.139105
614315,42,2462,76561198135964589,,slam,,CA,2481,2612,-3,-8,14,3632,2168,1464,17,1683786837,2023-05-11 22:00:37.139105
230475,43,2458,76561198068729026,,El_Matador,,DE,2451,2485,1,-11,12,6393,3282,3111,21,1683829884,2023-05-11 22:00:37.139105
3230529,44,2452,76561198098401046,,IamChris,,CA,2440,2452,2,-13,24,1149,689,460,9,1683247661,2023-05-11 22:00:37.139105
2660491,45,2449,76561199054206296,,Thành Cổ Quảng Trị &lt;Hope&gt;,LuLe,VN,2440,2449,2,-10,12,2940,1484,1456,33,1683817355,2023-05-11 22:00:37.139105
357795,46,2449,76561198367209710,,CL.DracKeN,C1own,CZ,2438,2588,2,-13,15,7517,4238,3279,64,1683752156,2023-05-11 22:00:37.139105
256338,47,2446,76561198007187809,,Running,,DE,2435,2560,2,-8,13,3019,1727,1292,20,1683812447,2023-05-11 22:00:37.139105
419803,48,2437,76561198419918984,,saymyname,,VN,2436,2498,5,-7,16,3211,2059,1152,66,1683800410,2023-05-11 22:00:37.139105
265517,49,2433,76561198198305605,,mYi.Daniel,,US,2447,2653,-1,-11,10,2675,1386,1289,13,1683763470,2023-05-11 22:00:37.139105
728551,50,2433,76561198355342951,,RiskyDice,Biry,JP,2445,2445,-1,-7,12,837,514,323,9,1682689777,2023-05-11 22:00:37.139105
576919,51,2431,76561198082024695,,Babaorum,,FR,2420,2524,1,-9,15,3227,1848,1379,16,1683831244,2023-05-11 22:00:37.139105
409748,52,2424,76561198099659716,,Capoch,,AR,2416,2576,2,-6,13,1555,932,623,14,1683695822,2023-05-11 22:00:37.139105
2503651,53,2419,76561199041237622,,__BadBoy__,LuLe,VN,2402,2541,9,-6,19,988,632,356,4,1683707641,2023-05-11 22:00:37.139105
452924,54,2418,76561198033713695,,JackK,,PL,2400,2473,1,-9,12,1495,845,650,32,1683478938,2023-05-11 22:00:37.139105
182749,55,2417,76561198131139989,,The_Dragonstar,,IN,2407,2502,1,-9,15,2325,1394,931,45,1683776069,2023-05-11 22:00:37.139105
1224481,56,2412,76561198368620113,,IW.Kasva,HymTr,TR,2401,2504,1,-9,13,5316,2922,2394,39,1683683112,2023-05-11 22:00:37.139105
3446882,57,2402,76561199091668803,,HOWL.Kozmonot,HymTr,TR,2382,2402,2,-10,18,1251,655,596,13,1683148444,2023-05-11 22:00:37.139105
3022245,58,2402,76561198026485316,,retired_deaKer,CbaG,AR,2393,2402,6,-11,10,3535,1907,1628,27,1683174654,2023-05-11 22:00:37.139105
290617,59,2400,76561198273707230,,HR Sobek,,CL,2383,2446,3,-11,15,1604,965,639,28,1682898976,2023-05-11 22:00:37.139105
986504,60,2395,76561198169764954,,twitch.tv/st4rk_,,BR,2314,2395,7,-8,12,1484,892,592,12,1683252149,2023-05-11 22:00:37.139105
11906939,61,2394,76561199439830461,,AIDOGE,,,2378,2427,1,-3,20,190,140,50,1,1683539975,2023-05-11 22:00:37.139105
9604749,62,2393,76561199244204429,,Eviscerate,,DE,2383,2395,1,-6,39,574,343,231,1,1683630739,2023-05-11 22:00:37.139105
5057225,63,2391,76561199141041360,,HR Whitecourt,NAPS,CL,2406,2441,-1,-5,25,474,299,175,5,1683470250,2023-05-11 22:00:37.139105
9873875,64,2387,76561199260891276,,求求你不要来伤害我,,CN,2371,2391,3,-3,42,166,133,33,1,1683457211,2023-05-11 22:00:37.139105
196310,65,2386,76561198275970890,,[KGB] F1Re,1KGB1,BR,2402,2592,-1,-9,28,3616,2489,1127,29,1683815430,2023-05-11 22:00:37.139105
2621722,66,2382,76561198046946243,,Twigg,Biry,AR,2395,2478,-2,-9,18,1703,929,774,28,1683820421,2023-05-11 22:00:37.139105
9555704,67,2374,76561199242460562,,Ganji,,SE,2365,2374,8,-3,32,142,118,24,0,1683474839,2023-05-11 22:00:37.139105
239238,68,2373,76561198113285862,,Fedex,,AR,2418,2418,3,-7,16,733,427,306,7,1681739711,2023-05-11 22:00:37.139105
1407942,69,2370,76561198121306763,,3D!Dark,,RU,2349,2542,1,-11,9,3023,1552,1471,20,1683827140,2023-05-11 22:00:37.139105
6345180,70,2367,76561199201775338,,KH_GameOnline,,MX,2351,2367,5,-6,19,770,431,339,8,1682706007,2023-05-11 22:00:37.139105
2776293,71,2365,76561199063069362,,Combi | KingstoNe,Combi,MX,2352,2560,1,-6,14,2174,1195,979,15,1683774499,2023-05-11 22:00:37.139105
2886954,72,2355,76561198317794461,,^^anomeL,,RU,2400,2400,5,-3,20,270,197,73,2,1681811006,2023-05-11 22:00:37.139105
2462063,73,2354,76561199050788934,,Shades,,IT,2338,2354,3,-9,13,813,431,382,7,1682973600,2023-05-11 22:00:37.139105
3317764,74,2349,76561199084646199,,Combi | CasaBlancas,,MX,2335,2349,4,-8,11,785,447,338,21,1683256512,2023-05-11 22:00:37.139105
197751,75,2349,76561197964180873,,GL.Nili,Liiit,DE,2367,2472,-1,-11,12,2293,1227,1066,8,1682857680,2023-05-11 22:00:37.139105
232410,76,2348,76561198328617315,,ESP LaaaaaN,,ES,2359,2541,-1,-6,10,1066,677,389,11,1683138407,2023-05-11 22:00:37.139105
2821727,77,2348,76561199031392883,,Fish,,VN,2359,2484,-1,-8,9,1990,1087,903,6,1683812757,2023-05-11 22:00:37.139105
312938,78,2342,76561198272641645,,BacT,,VN,2332,2518,2,-8,15,2707,1751,956,16,1683397262,2023-05-11 22:00:37.139105
3884287,79,2339,76561199101842491,,[MoA]DaddySt4rk,,BR,2329,2379,1,-11,13,1281,706,575,9,1683686414,2023-05-11 22:00:37.139105
2135484,80,2333,76561199035860327,,bruh,,BR,2352,2468,-1,-10,16,3196,1727,1469,60,1683799743,2023-05-11 22:00:37.139105
211351,81,2330,76561198262978341,,抖音帝国时代灵魂导师,WWP,CN,2344,2410,-1,-9,9,1446,783,663,13,1683744028,2023-05-11 22:00:37.139105
2972505,82,2327,76561199003998451,,旋律,xxdg,CN,2313,2327,3,-7,12,1570,837,733,61,1683808598,2023-05-11 22:00:37.139105
2944434,83,2327,76561198350272978,,HOWL.Yax,HymTr,TR,2306,2327,6,-9,13,1759,941,818,24,1683043819,2023-05-11 22:00:37.139105
222528,84,2318,76561198034782642,,repard,,RU,2305,2462,3,-10,16,1835,967,868,16,1683463352,2023-05-11 22:00:37.139105
245117,85,2317,76561198078010430,,Cl3m3nT,FrCo,FR,2329,2340,-2,-7,10,1029,586,443,8,1683380988,2023-05-11 22:00:37.139105
226575,86,2312,76561198313422112,,_EMA_003,WWP,CN,2306,2480,2,-8,10,2117,1160,957,16,1683815259,2023-05-11 22:00:37.139105
217905,87,2311,76561198116269715,,chart,ALL,JP,2321,2431,-6,-7,11,1196,687,509,9,1683811167,2023-05-11 22:00:37.139105
6268226,88,2310,76561199197809267,,抖音帝国时代痛大师,WE4SC,CN,2294,2421,1,-9,29,1447,781,666,15,1683832875,2023-05-11 22:00:37.139105
458029,89,2309,76561197981262667,,CL.Darknoob,C1own,NL,2286,2388,2,-10,11,5510,2962,2548,34,1683827561,2023-05-11 22:00:37.139105
2444511,90,2308,76561199050196526,,Gabi,,BR,2295,2356,1,-9,17,2440,1286,1154,25,1683681597,2023-05-11 22:00:37.139105
5170240,91,2306,76561199145732014,,deaKer Casillas,CbaG,AR,2310,2310,-1,-7,10,913,493,420,11,1683832050,2023-05-11 22:00:37.139105
5416282,92,2304,76561199159318317,,Son Kokun,,AR,2303,2368,1,-7,40,525,322,203,4,1683767588,2023-05-11 22:00:37.139105
971296,93,2301,76561199009654415,,Hasan,,US,2282,2301,2,-5,13,289,185,104,2,1682917176,2023-05-11 22:00:37.139105
197930,94,2300,76561198088178833,,T90Official,,US,2287,2370,6,-9,12,2415,1307,1108,11,1682802968,2023-05-11 22:00:37.139105
2754047,95,2295,76561199062001759,,TennesseeWhiskey,,PL,2283,2417,4,-8,9,1181,635,546,29,1683230230,2023-05-11 22:00:37.139105
9695965,96,2290,76561199248045654,,猪头,,CN,2277,2456,7,-8,30,346,247,99,2,1683483649,2023-05-11 22:00:37.139105
372704,97,2288,76561198261008535,,ValihrAnt,,LV,2278,2330,5,-9,8,1941,1004,937,22,1683744468,2023-05-11 22:00:37.139105
2419773,98,2288,76561198308728308,,Kugelblitz,,DE,2274,2298,3,-7,13,759,424,335,3,1683759010,2023-05-11 22:00:37.139105
907464,99,2287,76561198086416143,,Howl.Cyclops,HymTr,TR,2328,2342,-1,-7,15,1185,658,527,20,1682366146,2023-05-11 22:00:37.139105
11257686,100,2284,76561199390895929,,HOWL.Kozmo,,TR,2271,2284,5,-2,35,101,88,13,1,1683747285,2023-05-11 22:00:37.139105
