profile_id,rank,rating,steam_id,icon,name,clan,country,previous_rating,highest_rating,streak,lowest_streak,highest_streak,games,wins,losses,drops,last_match_time,Timestamp
199325,1,2813,76561198449406083,,[aM] Hera,,CA,2802,2838,1,-6,36,3615,2554,1061,30,1682178714,2023-05-01 20:00:38.947976
196240,2,2717,76561197984749679,,GL.TheViper,,NO,2714,2813,1,-9,22,1627,1072,555,4,1682447436,2023-05-01 20:00:38.947976
1862892,3,2707,76561199032160044,,Modri,,SI,2688,2707,9,-6,24,678,421,257,2,1682439919,2023-05-01 20:00:38.947976
251265,4,2704,76561197996386232,,[aM]MbL40C,,NO,2702,2751,9,-9,23,4355,3029,1326,96,1682857832,2023-05-01 20:00:38.947976
199170,5,2688,76561197992981071,,CDUB.dogao,,BR,2678,2688,13,-5,32,1744,1298,446,17,1682456591,2023-05-01 20:00:38.947976
3209724,6,2668,76561198410119452,,Arabia Player,,CA,2657,2668,7,-3,45,257,204,53,0,1682963215,2023-05-01 20:00:38.947976
208393,7,2667,76561198027378107,,[aM] Nicov,,AR,2661,2730,5,-6,22,1558,1122,436,8,1682825318,2023-05-01 20:00:38.947976
582058,8,2665,76561198032611326,,[aM] Hearttt,,PE,2659,2732,5,-7,14,2488,1530,958,20,1682879301,2023-05-01 20:00:38.947976
9473909,9,2656,76561199240324201,,Kalashnicov,,AR,2716,2716,2,-7,60,523,366,157,5,1680919031,2023-05-01 20:00:38.947976
212721,10,2648,76561198116921964,,mYi.Sitaux,FrCo,FR,2637,2711,6,-5,29,1127,776,351,6,1682447813,2023-05-01 20:00:38.947976
666976,11,2646,76561198275359848,,_Barles_,,PL,2641,2697,3,-7,12,2662,1678,984,12,1682865759,2023-05-01 20:00:38.947976
4422938,12,2642,76561199118807671,,___MbL___,,NO,2636,2676,8,-10,73,525,405,120,4,1682900851,2023-05-01 20:00:38.947976
271202,13,2638,76561198000635167,,SalzZ_Vinchester,,RU,2632,2742,1,-6,18,1484,1028,456,7,1682961298,2023-05-01 20:00:38.947976
4351237,14,2638,76561199114437308,,mYi.Sitaux,FrCo,FR,2636,2638,10,-4,40,318,242,76,1,1682902300,2023-05-01 20:00:38.947976
2644601,15,2635,76561199057707367,,__TheMbL__,,NO,2694,2694,6,-5,39,1020,768,252,9,1681137456,2023-05-01 20:00:38.947976
506898,16,2631,76561198362219694,,[aM] Liereyy,,AT,2618,2659,3,-6,16,1042,702,340,9,1682859601,2023-05-01 20:00:38.947976
197964,17,2623,76561198179087382,,Yo,WWP,CN,2608,2799,1,-7,15,2327,1474,853,22,1682796592,2023-05-01 20:00:38.947976
208611,18,2622,76561198325239137,,Villese,,FI,2609,2740,4,-7,19,2845,1865,980,14,1682862213,2023-05-01 20:00:38.947976
628503,19,2613,76561198036586732,,Valas,,FI,2597,2645,1,-7,16,2006,1171,835,2,1682685498,2023-05-01 20:00:38.947976
2368761,20,2604,76561199047138712,,Fox.Margougou,FrCo,FR,2587,2604,5,-7,16,1173,681,492,13,1682810122,2023-05-01 20:00:38.947976
11406458,21,2589,76561199406815843,,肥宝宝,,CN,2581,2659,4,-4,12,324,229,95,1,1682794150,2023-05-01 20:00:38.947976
196310,22,2587,76561198275970890,,[KGB] F1Re,1KGB1,BR,2582,2592,3,-9,28,3582,2474,1108,29,1682938734,2023-05-01 20:00:38.947976
1486575,23,2586,76561199021127843,,CDUB.doguinhoCaRaMeLo_xD_br_2k,,BR,2598,2632,-1,-6,20,1500,1085,415,6,1682136233,2023-05-01 20:00:38.947976
4620061,24,2572,76561199124381546,,Phantom,,DE,2555,2623,4,-6,27,1955,1196,759,8,1682686519,2023-05-01 20:00:38.947976
