profile_id,rank,rating,steam_id,icon,name,clan,country,previous_rating,highest_rating,streak,lowest_streak,highest_streak,games,wins,losses,drops,last_match_time,Timestamp
199325,1,2738,76561198449406083,,[aM] Hera,,CA,2733,2838,1,-6,36,3621,2556,1065,30,1683531519,2023-05-10 22:00:58.570746
196240,2,2735,76561197984749679,,GL.TheViper,,NO,2753,2813,-1,-9,22,1637,1079,558,4,1683642301,2023-05-10 22:00:58.570746
251265,3,2721,76561197996386232,,[aM]MbL40C,,NO,2703,2751,1,-9,23,4367,3036,1331,96,1683642301,2023-05-10 22:00:58.570746
3209724,4,2718,76561198410119452,,Arabia Player,,CA,2710,2718,3,-3,45,280,220,60,0,1683695205,2023-05-10 22:00:58.570746
1862892,5,2717,76561199032160044,,Modri,,SI,2707,2717,10,-6,24,679,422,257,2,1683569013,2023-05-10 22:00:58.570746
582058,6,2716,76561198032611326,,[aM] Hearttt,,PE,2709,2732,6,-7,14,2523,1554,969,21,1683709493,2023-05-10 22:00:58.570746
199170,7,2707,76561197992981071,,dogao,,BR,2691,2707,15,-5,32,1746,1300,446,17,1683745630,2023-05-10 22:00:58.570746
2644601,8,2700,76561199057707367,,__TheMbL__,,NO,2684,2700,2,-5,39,1039,782,257,9,1683247478,2023-05-10 22:00:58.570746
4422938,9,2688,76561199118807671,,___MbL___,,NO,2684,2711,4,-10,73,555,426,129,5,1683674281,2023-05-10 22:00:58.570746
197964,10,2681,76561198179087382,,Yo,WWP,CN,2697,2799,-1,-7,15,2354,1495,859,22,1683745630,2023-05-10 22:00:58.570746
4351237,11,2679,76561199114437308,,mYi.Sitaux,FrCo,FR,2667,2679,13,-4,40,321,245,76,1,1683729981,2023-05-10 22:00:58.570746
208393,12,2679,76561198027378107,,[aM] Nicov,,AR,2670,2730,2,-6,22,1601,1150,451,8,1683661079,2023-05-10 22:00:58.570746
212721,13,2652,76561198116921964,,mYi.Sitaux,FrCo,FR,2648,2711,7,-5,29,1128,777,351,6,1683576892,2023-05-10 22:00:58.570746
666976,14,2651,76561198275359848,,_Barles_,,PL,2644,2697,3,-7,12,2668,1682,986,12,1683724214,2023-05-10 22:00:58.570746
271202,15,2637,76561198000635167,,SalzZ_Vinchester,,RU,2617,2742,1,-6,18,1486,1029,457,7,1683238967,2023-05-10 22:00:58.570746
506898,16,2631,76561198362219694,,[aM] Liereyy,,AT,2618,2659,3,-6,16,1042,702,340,9,1682859601,2023-05-10 22:00:58.570746
1486575,17,2627,76561199021127843,,doguinhoCaRaMeLo_xD_br_2k,,BR,2614,2632,1,-6,20,1508,1091,417,6,1683221995,2023-05-10 22:00:58.570746
198035,18,2625,76561198044559189,,GL.DauT,DauT,RS,2609,2626,1,-9,30,2226,1302,924,15,1683719606,2023-05-10 22:00:58.570746
11406458,19,2616,76561199406815843,,肥宝宝,,CN,2611,2659,2,-4,12,333,236,97,1,1683722307,2023-05-10 22:00:58.570746
208611,20,2609,76561198325239137,,Villese,,FI,2598,2740,2,-7,19,2858,1873,985,16,1683641644,2023-05-10 22:00:58.570746
2368761,21,2604,76561199047138712,,Fox.Margougou,FrCo,FR,2587,2604,5,-7,16,1173,681,492,13,1682810122,2023-05-10 22:00:58.570746
4620061,22,2593,76561199124381546,,Running,,DE,2579,2623,2,-6,27,1959,1199,760,8,1683643046,2023-05-10 22:00:58.570746
1754629,23,2581,76561198807828662,,SalzZ_classicpro,,UA,2571,2581,3,-8,22,1698,1060,638,11,1683646929,2023-05-10 22:00:58.570746
