profile_id,rank,rating,steam_id,icon,name,clan,country,previous_rating,highest_rating,streak,lowest_streak,highest_streak,games,wins,losses,drops,last_match_time,Timestamp
945852,40,2481,76561198075555979,,Lucky Rox,Biry,AR,2494,2494,-1,-8,16,1236,703,533,8,1684015568,2023-05-16 22:10:19.588901
572017,41,2479,76561198426853065,,TheMax,,FI,2462,2537,1,-6,20,1036,688,348,1,1683802703,2023-05-16 22:10:19.588901
2503651,42,2476,76561199041237622,,__BadBoy__,LuLe,VN,2495,2541,-2,-6,19,999,640,359,5,1684238545,2023-05-16 22:10:19.588901
4632681,43,2458,76561198439558568,,Overtaken,,EE,2475,2517,-1,-9,17,2504,1357,1147,17,1684258898,2023-05-16 22:10:19.588901
265517,44,2454,76561198198305605,,mYi.Daniel,,US,2444,2653,1,-11,10,2684,1390,1294,13,1684189372,2023-05-16 22:10:19.588901
614315,45,2454,76561198135964589,,slam,,CA,2462,2612,-4,-8,14,3633,2168,1465,17,1684020350,2023-05-16 22:10:19.588901
254415,46,2453,76561198011417995,,Modri,,SI,2451,2561,1,-8,12,1034,638,396,9,1684111736,2023-05-16 22:10:19.588901
1531083,47,2451,76561198056609593,,mYi.FreakinAndy,,AT,2458,2672,-2,-9,13,1249,741,508,8,1684157096,2023-05-16 22:10:19.588901
256338,48,2446,76561198007187809,,Running,,DE,2435,2560,2,-8,13,3019,1727,1292,20,1683812447,2023-05-16 22:10:19.588901
2821727,49,2436,76561199031392883,,Fish,,VN,2418,2484,3,-8,9,2004,1097,907,7,1684240386,2023-05-16 22:10:19.588901
182749,50,2416,76561198131139989,,The_Dragonstar,,IN,2431,2502,-1,-9,15,2329,1396,933,45,1683894808,2023-05-16 22:10:19.588901
290617,51,2413,76561198273707230,,HR Sobek,,CL,2400,2446,4,-11,15,1605,966,639,28,1684044660,2023-05-16 22:10:19.588901
3884287,52,2411,76561199101842491,,[MoA]DaddySt4rk,,BR,2394,2411,6,-11,13,1292,714,578,9,1684244387,2023-05-16 22:10:19.588901
3230529,53,2410,76561198098401046,,IamChris,,CA,2405,2452,2,-13,24,1154,691,463,9,1684098389,2023-05-16 22:10:19.588901
1407942,54,2409,76561198121306763,,3D!Dark,,RU,2413,2542,-2,-11,9,3037,1559,1478,20,1684267210,2023-05-16 22:10:19.588901
9555704,55,2405,76561199242460562,,Ganji,,SE,2388,2405,10,-3,32,144,120,24,0,1683907188,2023-05-16 22:10:19.588901
3446882,56,2402,76561199091668803,,HOWL.Kozmonot,HymTr,TR,2382,2402,2,-10,18,1251,655,596,13,1683148444,2023-05-16 22:10:19.588901
3022245,57,2402,76561198026485316,,retired_deaKer,CbaG,AR,2393,2402,6,-11,10,3535,1907,1628,27,1683174654,2023-05-16 22:10:19.588901
986504,58,2395,76561198169764954,,twitch.tv/st4rk_,,BR,2314,2395,7,-8,12,1484,892,592,12,1683252149,2023-05-16 22:10:19.588901
9604749,59,2393,76561199244204429,,Eviscerate,,DE,2383,2395,1,-6,39,574,343,231,1,1683630739,2023-05-16 22:10:19.588901
5057225,60,2391,76561199141041360,,HR Whitecourt,NAPS,CL,2406,2441,-1,-5,25,474,299,175,5,1683470250,2023-05-16 22:10:19.588901
211351,61,2390,76561198262978341,,Bad koala,WWP,CN,2412,2412,-1,-9,9,1479,803,676,13,1684265751,2023-05-16 22:10:19.588901
2776293,62,2390,76561199063069362,,Combi | KingstoNe,Combi,MX,2397,2560,-1,-6,14,2190,1203,987,16,1684215735,2023-05-16 22:10:19.588901
2660491,63,2390,76561199054206296,,Thành Cổ Quảng Trị &lt;Hope&gt;,LuLe,VN,2398,2501,-9,-10,12,2956,1489,1467,33,1684239411,2023-05-16 22:10:19.588901
728551,64,2387,76561198355342951,,RiskyDice,Biry,JP,2433,2445,-1,-7,12,837,514,323,9,1682689777,2023-05-16 22:10:19.588901
9873875,65,2387,76561199260891276,,求求你不要来伤害我,,CN,2371,2391,3,-3,42,166,133,33,1,1683457211,2023-05-16 22:10:19.588901
1224481,66,2386,76561198368620113,,IW.Kasva,HymTr,TR,2392,2504,-1,-9,13,5332,2930,2402,39,1684261330,2023-05-16 22:10:19.588901
357795,67,2384,76561198367209710,,CL.DracKeN,C1own,CZ,2372,2588,1,-13,15,7530,4244,3286,64,1684253313,2023-05-16 22:10:19.588901
2621722,68,2373,76561198046946243,,Twigg,Biry,AR,2390,2478,-1,-9,18,1713,934,779,28,1684258457,2023-05-16 22:10:19.588901
11906939,69,2370,76561199439830461,,AIDOGE,,,2382,2427,-2,-3,20,192,140,52,1,1683899039,2023-05-16 22:10:19.588901
196310,70,2355,76561198275970890,,[KGB] F1Re,1KGB1,BR,2386,2592,-1,-9,28,3634,2500,1134,29,1684207528,2023-05-16 22:10:19.588901
5170240,71,2349,76561199145732014,,deaKer Casillas,CbaG,AR,2363,2383,-2,-7,10,972,529,443,12,1684224866,2023-05-16 22:10:19.588901
2667231,72,2349,76561199058636386,,Nagash,,AR,2342,2476,3,-7,28,1412,833,579,18,1684259103,2023-05-16 22:10:19.588901
232410,73,2348,76561198328617315,,ESP LaaaaaN,,ES,2359,2541,-1,-6,10,1066,677,389,11,1683138407,2023-05-16 22:10:19.588901
312938,74,2342,76561198272641645,,BacT,,VN,2332,2518,2,-8,15,2707,1751,956,16,1683397262,2023-05-16 22:10:19.588901
452924,75,2341,76561198033713695,,JackK,,PL,2355,2473,-2,-9,12,1502,846,656,33,1684000488,2023-05-16 22:10:19.588901
230475,76,2340,76561198068729026,,El_Matador,,DE,2331,2485,1,-11,12,6446,3305,3141,21,1684234296,2023-05-16 22:10:19.588901
250103,77,2334,76561198061054857,,_Hallis,,GB,2320,2442,5,-8,13,3282,1732,1550,29,1684198910,2023-05-16 22:10:19.588901
212294,78,2325,76561198169336974,,CL.D3rp,C1own,NL,2315,2355,4,-8,9,2807,1479,1328,24,1684180104,2023-05-16 22:10:19.588901
6345180,79,2324,76561199201775338,,KH_GameOnline,,MX,2367,2367,5,-6,19,770,431,339,8,1682706007,2023-05-16 22:10:19.588901
9695965,80,2320,76561199248045654,,猪头,,CN,2311,2456,1,-8,30,352,251,101,2,1684256660,2023-05-16 22:10:19.588901
2972505,81,2319,76561199003998451,,旋律,xxdg,CN,2302,2350,3,-8,12,1606,854,752,61,1684243060,2023-05-16 22:10:19.588901
226575,82,2319,76561198313422112,,_EMA_003,WWP,CN,2305,2480,3,-8,10,2121,1163,958,16,1684050920,2023-05-16 22:10:19.588901
245117,83,2317,76561198078010430,,Cl3m3nT,FrCo,FR,2329,2340,-2,-7,10,1029,586,443,8,1683380988,2023-05-16 22:10:19.588901
2135484,84,2317,76561199035860327,,bruh,,BR,2304,2468,4,-10,16,3211,1735,1476,65,1684203062,2023-05-16 22:10:19.588901
2654577,85,2314,76561198826220092,,Ozone,,CO,2298,2400,3,-10,12,10759,5481,5278,78,1684259361,2023-05-16 22:10:19.588901
2462063,86,2312,76561199050788934,,Shades,,IT,2354,2354,3,-9,13,813,431,382,7,1682973600,2023-05-16 22:10:19.588901
11962856,87,2311,76561198237386056,,Ozone v2.0,,CO,2298,2353,3,-6,22,366,224,142,0,1684091085,2023-05-16 22:10:19.588901
3317764,88,2310,76561199084646199,,Combi | CasaBlancas,,MX,2323,2358,-3,-8,11,789,448,341,21,1684044660,2023-05-16 22:10:19.588901
285508,89,2308,76561198055096506,,flightlessbird,AUNZ,NZ,2292,2308,3,-8,14,641,382,259,0,1684063599,2023-05-16 22:10:19.588901
197751,90,2307,76561197964180873,,GL.Nili,Liiit,DE,2349,2472,-1,-11,12,2293,1227,1066,8,1682857680,2023-05-16 22:10:19.588901
279036,91,2306,76561198314917416,,m0re,RANK1,ES,2292,2306,3,-8,14,2843,1467,1376,16,1684069225,2023-05-16 22:10:19.588901
2032611,92,2303,76561199038649194,,Hasan,,US,2284,2303,1,-5,16,299,192,107,1,1684041347,2023-05-16 22:10:19.588901
6268226,93,2297,76561199197809267,,抖音帝国时代痛大师,WE4SC,CN,2280,2421,1,-9,29,1470,793,677,15,1684252159,2023-05-16 22:10:19.588901
243287,94,2297,76561198297171662,,勇敢熊熊,WWP,CN,2313,2379,-1,-8,10,3157,1647,1510,36,1684253100,2023-05-16 22:10:19.588901
458029,95,2297,76561197981262667,,CL.Darknoob,C1own,NL,2282,2388,1,-10,11,5525,2971,2554,34,1684184759,2023-05-16 22:10:19.588901
217905,96,2296,76561198116269715,,chart,ALL,JP,2305,2431,-1,-10,11,1205,691,514,9,1684247713,2023-05-16 22:10:19.588901
4785288,97,2295,76561199129096097,,Combi | 7Swords,,MX,2311,2473,-1,-7,27,1104,585,519,13,1684197131,2023-05-16 22:10:19.588901
222528,98,2292,76561198034782642,,repard,,RU,2313,2462,-2,-10,16,1838,968,870,16,1683902518,2023-05-16 22:10:19.588901
339835,99,2292,76561198088783612,,StonePleaseAoE,HrsS,DE,2267,2292,5,-8,10,2109,1098,1011,20,1683898473,2023-05-16 22:10:19.588901
453821,100,2289,76561198976031906,,macluffy,,MA,2280,2373,2,-10,9,6640,3368,3272,52,1684260167,2023-05-16 22:10:19.588901
