profile_id,rank,rating,steam_id,icon,name,clan,country,previous_rating,highest_rating,streak,lowest_streak,highest_streak,games,wins,losses,drops,last_match_time,Timestamp
2858362,26,2553,76561198400058723,,GL.JorDan_AoE,,DE,2565,2760,-2,-10,27,1837,1073,764,13,1683298276,2023-05-06 21:32:17.258656
1754629,27,2547,76561198807828662,,SalzZ_classicpro,,UA,2557,2557,-1,-8,22,1695,1057,638,11,1683377086,2023-05-06 21:32:17.258656
196310,28,2537,76561198275970890,,[KGB] F1Re,1KGB1,BR,2548,2592,-1,-9,28,3593,2480,1113,29,1683161900,2023-05-06 21:32:17.258656
2783660,29,2503,76561199062883266,,DS_Sebastian,Biry,UY,2489,2603,2,-7,12,2104,1157,947,25,1683377373,2023-05-06 21:32:17.258656
2090225,30,2501,76561198242526658,,miguel,,BR,2483,2557,1,-10,22,2368,1351,1017,12,1683309370,2023-05-06 21:32:17.258656
347269,31,2500,76561198364718180,,Gamdom.ACCM |AOEBuilds.com,,VN,2509,2668,-2,-7,25,3386,2332,1054,45,1683178409,2023-05-06 21:32:17.258656
14665996,32,2495,76561199153076089,,GG,,UA,2523,2565,-1,-4,38,116,99,17,1,1683287622,2023-05-06 21:32:17.258656
579679,33,2484,76561198425688505,,Fox.Margougou,SINGE,FR,2470,2579,2,-7,12,1766,992,774,16,1683381693,2023-05-06 21:32:17.258656
1531083,34,2484,76561198056609593,,mYi.FreakinAndy,,AT,2468,2672,1,-9,13,1211,723,488,7,1683370189,2023-05-06 21:32:17.258656
572017,35,2481,76561198426853065,,TheMax,,FI,2465,2537,1,-6,20,1034,687,347,1,1682599383,2023-05-06 21:32:17.258656
1966276,36,2479,76561198376755697,,MING,WWP,HK,2462,2505,2,-7,12,1422,807,615,6,1683207431,2023-05-06 21:32:17.258656
357795,37,2478,76561198367209710,,CL.DracKeN,C1own,CZ,2461,2588,1,-13,15,7486,4216,3270,64,1683377834,2023-05-06 21:32:17.258656
4632681,38,2468,76561198439558568,,Overtaken,,EE,2451,2517,1,-9,17,2466,1336,1130,17,1683372823,2023-05-06 21:32:17.258656
288714,39,2468,76561198282860959,,Mihai06,ROTLD,RO,2451,2570,1,-9,12,4009,2143,1866,49,1683374860,2023-05-06 21:32:17.258656
254415,40,2464,76561198011417995,,Modri,,SI,2448,2561,1,-8,12,1021,631,390,9,1683036293,2023-05-06 21:32:17.258656
3230529,41,2452,76561198098401046,,IamChris,,CA,2440,2452,2,-13,24,1149,689,460,9,1683247661,2023-05-06 21:32:17.258656
229071,42,2450,76561198217460091,,Combi | Uzzi,Combi,MX,2466,2499,-3,-8,20,2923,1498,1425,30,1683375903,2023-05-06 21:32:17.258656
409748,43,2441,76561198099659716,,Capoch,,AR,2421,2576,4,-6,13,1542,925,617,14,1683310810,2023-05-06 21:32:17.258656
